Number-of-determinants,Unnamed: 0,Unnamed: 0.1,basis,basisindex,beta,charge,dmrg(var),index,method,ncas,ncore,note,pseudopotential,pyscf-version.1,system,systype,totalenergy,totalenergy-stocherr,totalenergy-syserr,trial-wavefunction,truncation-weight,SHCIref,SHCIreferr,HFref,HFreferr
,,,vqz,2,,1,,1038.0,HSE06mark,,,,trail,,O,atom,-15.338875,0.0,0.0,,,-15.3421,0.0,-15.210758359146777,0.0
,,,vdz,0,,1,,1039.0,HSE06+RPA,,,,trail,,O,atom,-15.346116,0.0,0.0,,,-15.300670000000002,0.0,-15.209469738930444,0.0
,,,vtz,1,,1,,1040.0,HSE06+RPA,,,,trail,,O,atom,-15.404857000000002,0.0,0.0,,,-15.33358,0.0,-15.210120374674373,0.0
,,,vqz,2,,1,,1041.0,HSE06+RPA,,,,trail,,O,atom,-15.427079999999998,0.0,0.0,,,-15.3421,0.0,-15.210758359146777,0.0
,,,vdz,0,,1,,1042.0,QSGW,,,,trail,,O,atom,-15.321295000000001,0.0,0.0,,,-15.300670000000002,0.0,-15.209469738930444,0.0
,,,vtz,1,,1,,1043.0,QSGW,,,,trail,,O,atom,-15.374692999999999,0.0,0.0,,,-15.33358,0.0,-15.210120374674373,0.0
,,,vqz,2,,1,,1044.0,QSGW,,,,trail,,O,atom,-15.393854000000001,0.0,0.0,,,-15.3421,0.0,-15.210758359146777,0.0
,,,vtz,1,,0,,1047.0,HF+RPA,,,,trail,,Sc,atom,-46.488715,0.0,0.0,,,-46.4523,8.800000000000001e-08,-46.05746799644578,0.0
,,,vtz,1,,0,,1048.0,HSE06mark,,,,trail,,Sc,atom,-46.429860999999995,0.0,0.0,,,-46.4523,8.800000000000001e-08,-46.05746799644578,0.0
,,,vtz,1,,0,,1050.0,HSE06+RPA,,,,trail,,Sc,atom,-46.600929,0.0,0.0,,,-46.4523,8.800000000000001e-08,-46.05746799644578,0.0
,,,vtz,1,,0,,1051.0,QSGW,,,,trail,,Sc,atom,-46.521558,0.0,0.0,,,-46.4523,8.800000000000001e-08,-46.05746799644578,0.0
,,,vtz,1,,1,,1053.0,HF+RPA,,,,trail,,Sc,atom,-46.25894,0.0,0.0,,,-46.211490000000005,0.0,-45.85935928101564,0.0
,,,vtz,1,,1,,1054.0,HSE06mark,,,,trail,,Sc,atom,-46.195132,0.0,0.0,,,-46.211490000000005,0.0,-45.85935928101564,0.0
,,,vtz,1,,1,,1055.0,HSE06+RPA,,,,trail,,Sc,atom,-46.355871,0.0,0.0,,,-46.211490000000005,0.0,-45.85935928101564,0.0
,,,vtz,1,,1,,1056.0,QSGW,,,,trail,,Sc,atom,-46.280853,0.0,0.0,,,-46.211490000000005,0.0,-45.85935928101564,0.0
,,,vtz,1,,0,,1059.0,HF+RPA,,,,trail,,Ti,atom,-58.003366,0.0,0.0,,,-57.95463,3.6700000000000004e-07,-57.522468837232104,0.0
,,,vtz,1,,0,,1060.0,HSE06mark,,,,trail,,Ti,atom,-57.954439,0.0,0.0,,,-57.95463,3.6700000000000004e-07,-57.522468837232104,0.0
,,,vtz,1,,0,,1061.0,HSE06+RPA,,,,trail,,Ti,atom,-58.122473,0.0,0.0,,,-57.95463,3.6700000000000004e-07,-57.522468837232104,0.0
,,,vtz,1,,0,,1062.0,QSGW,,,,trail,,Ti,atom,-58.03682,0.0,0.0,,,-57.95463,3.6700000000000004e-07,-57.522468837232104,0.0
,,,vtz,1,,1,,1065.0,HF+RPA,,,,trail,,Ti,atom,-57.765842000000006,0.0,0.0,,,-57.704240000000006,5.7e-08,-57.318310870851406,0.0
,,,vtz,1,,1,,1066.0,HSE06mark,,,,trail,,Ti,atom,-57.712922,0.0,0.0,,,-57.704240000000006,5.7e-08,-57.318310870851406,0.0
,,,vtz,1,,1,,1067.0,HSE06+RPA,,,,trail,,Ti,atom,-57.867065000000004,0.0,0.0,,,-57.704240000000006,5.7e-08,-57.318310870851406,0.0
,,,vtz,1,,1,,1068.0,QSGW,,,,trail,,Ti,atom,-57.793025,0.0,0.0,,,-57.704240000000006,5.7e-08,-57.318310870851406,0.0
,,,vtz,1,,0,,1071.0,HF+RPA,,,,trail,,V,atom,-71.225842,0.0,0.0,,,-71.16898,1.017e-06,-70.69687058820543,0.0
,,,vtz,1,,0,,1072.0,HSE06mark,,,,trail,,V,atom,-71.191257,0.0,0.0,,,-71.16898,1.017e-06,-70.69687058820543,0.0
,,,vtz,1,,0,,1073.0,HSE06+RPA,,,,trail,,V,atom,-71.345463,0.0,0.0,,,-71.16898,1.017e-06,-70.69687058820543,0.0
,,,vtz,1,,0,,1074.0,QSGW,,,,trail,,V,atom,-71.26500899999999,0.0,0.0,,,-71.16898,1.017e-06,-70.69687058820543,0.0
,,,vtz,1,,1,,1077.0,HF+RPA,,,,trail,,V,atom,-70.981273,0.0,0.0,,,-70.91955,1.62e-07,-70.47870620861032,0.0
,,,vtz,1,,1,,1078.0,HSE06mark,,,,trail,,V,atom,-70.942669,0.0,0.0,,,-70.91955,1.62e-07,-70.47870620861032,0.0
,,,vtz,1,,1,,1079.0,HSE06+RPA,,,,trail,,V,atom,-71.085952,0.0,0.0,,,-70.91955,1.62e-07,-70.47870620861032,0.0
,,,vtz,1,,1,,1080.0,QSGW,,,,trail,,V,atom,-71.01166500000001,0.0,0.0,,,-70.91955,1.62e-07,-70.47870620861032,0.0
,,,vtz,1,,0,,1083.0,HF+RPA,,,,trail,,Cr,atom,-86.800833,0.0,0.0,,,-86.72091999999999,4.48e-07,-86.21884242573502,0.0
,,,vtz,1,,0,,1084.0,HSE06mark,,,,trail,,Cr,atom,-86.805375,0.0,0.0,,,-86.72091999999999,4.48e-07,-86.21884242573502,0.0
,,,vtz,1,,0,,1085.0,HSE06+RPA,,,,trail,,Cr,atom,-86.91595600000001,0.0,0.0,,,-86.72091999999999,4.48e-07,-86.21884242573502,0.0
,,,vtz,1,,0,,1086.0,QSGW,,,,trail,,Cr,atom,-86.846936,0.0,0.0,,,-86.72091999999999,4.48e-07,-86.21884242573502,0.0
,,,vtz,1,,1,,1089.0,HF+RPA,,,,trail,,Cr,atom,-86.55025699999999,0.0,0.0,,,-86.47298,2.01e-07,-85.99858355154308,0.0
,,,vtz,1,,1,,1090.0,HSE06mark,,,,trail,,Cr,atom,-86.545989,0.0,0.0,,,-86.47298,2.01e-07,-85.99858355154308,0.0
,,,vtz,1,,1,,1091.0,HSE06+RPA,,,,trail,,Cr,atom,-86.65028000000001,0.0,0.0,,,-86.47298,2.01e-07,-85.99858355154308,0.0
,,,vtz,1,,1,,1092.0,QSGW,,,,trail,,Cr,atom,-86.58834,0.0,0.0,,,-86.47298,2.01e-07,-85.99858355154308,0.0
,,,vtz,1,,0,,1095.0,HF+RPA,,,,trail,,Mn,atom,-104.1377,0.0,0.0,,,-104.06366,9.9e-07,-103.51751723050371,0.0
,,,vtz,1,,0,,1096.0,HSE06mark,,,,trail,,Mn,atom,-104.139432,0.0,0.0,,,-104.06366,9.9e-07,-103.51751723050371,0.0
,,,vtz,1,,0,,1097.0,HSE06+RPA,,,,trail,,Mn,atom,-104.258634,0.0,0.0,,,-104.06366,9.9e-07,-103.51751723050371,0.0
,,,vtz,1,,0,,1098.0,QSGW,,,,trail,,Mn,atom,-104.17845,0.0,0.0,,,-104.06366,9.9e-07,-103.51751723050371,0.0
,,,vtz,1,,1,,1101.0,HF+RPA,,,,trail,,Mn,atom,-103.879906,0.0,0.0,,,-103.79214,1.99e-07,-103.29880070636771,0.0
,,,vtz,1,,1,,1102.0,HSE06mark,,,,trail,,Mn,atom,-103.878415,0.0,0.0,,,-103.79214,1.99e-07,-103.29880070636771,0.0
,,,vtz,1,,1,,1103.0,HSE06+RPA,,,,trail,,Mn,atom,-103.982218,0.0,0.0,,,-103.79214,1.99e-07,-103.29880070636771,0.0
,,,vtz,1,,1,,1104.0,QSGW,,,,trail,,Mn,atom,-103.907381,0.0,0.0,,,-103.79214,1.99e-07,-103.29880070636771,0.0
,,,vdz,0,,0,,1108.0,HF+RPA,,,,trail,,Fe,atom,-123.56198899999998,0.0,0.0,,,-123.51812,6.459999999999999e-07,-123.03606101031244,0.0
,,,vtz,1,,0,,1109.0,HF+RPA,,,,trail,,Fe,atom,-123.73731399999998,0.0,0.0,,,-123.6572,5.71e-07,-123.03857246947872,0.0
,,,vdz,0,,0,,1110.0,HSE06mark,,,,trail,,Fe,atom,-123.76033400000001,0.0,0.0,,,-123.51812,6.459999999999999e-07,-123.03606101031244,0.0
,,,vtz,1,,0,,1111.0,HSE06mark,,,,trail,,Fe,atom,-123.76525500000001,0.0,0.0,,,-123.6572,5.71e-07,-123.03857246947872,0.0
,,,vdz,0,,0,,1112.0,HSE06+RPA,,,,trail,,Fe,atom,-123.67088899999999,0.0,0.0,,,-123.51812,6.459999999999999e-07,-123.03606101031244,0.0
,,,vtz,1,,0,,1113.0,HSE06+RPA,,,,trail,,Fe,atom,-123.86842299999999,0.0,0.0,,,-123.6572,5.71e-07,-123.03857246947872,0.0
,,,vdz,0,,0,,1114.0,QSGW,,,,trail,,Fe,atom,-123.59487299999999,0.0,0.0,,,-123.51812,6.459999999999999e-07,-123.03606101031244,0.0
,,,vtz,1,,0,,1115.0,QSGW,,,,trail,,Fe,atom,-123.78853600000001,0.0,0.0,,,-123.6572,5.71e-07,-123.03857246947872,0.0
,,,vtz,1,,1,,1118.0,HF+RPA,,,,trail,,Fe,atom,-123.46256899999999,0.0,0.0,,,-123.36856999999999,5.41e-07,-122.80424852863449,0.0
,,,vtz,1,,1,,1119.0,HSE06mark,,,,trail,,Fe,atom,-123.48432700000001,0.0,0.0,,,-123.36856999999999,5.41e-07,-122.80424852863449,0.0
,,,vtz,1,,1,,1120.0,HSE06+RPA,,,,trail,,Fe,atom,-123.57500700000001,0.0,0.0,,,-123.36856999999999,5.41e-07,-122.80424852863449,0.0
,,,vtz,1,,1,,1121.0,QSGW,,,,trail,,Fe,atom,-123.502684,0.0,0.0,,,-123.36856999999999,5.41e-07,-122.80424852863449,0.0
,,,vtz,1,,0,,1124.0,HF+RPA,,,,trail,,Cu,atom,-197.536254,0.0,0.0,,,-197.44464,4.5899999999999997e-07,-196.56611793957046,0.0
,,,vtz,1,,0,,1125.0,HSE06mark,,,,trail,,Cu,atom,-197.631627,0.0,0.0,,,-197.44464,4.5899999999999997e-07,-196.56611793957046,0.0
,,,vtz,1,,0,,1126.0,HSE06+RPA,,,,trail,,Cu,atom,-197.688241,0.0,0.0,,,-197.44464,4.5899999999999997e-07,-196.56611793957046,0.0
,,,vtz,1,,1,,1129.0,HF+RPA,,,,trail,,Cu,atom,-197.258602,0.0,0.0,,,-197.16304,6.5e-07,-196.32520712735686,0.0
,,,vtz,1,,1,,1130.0,HSE06mark,,,,trail,,Cu,atom,-197.33831999999998,0.0,0.0,,,-197.16304,6.5e-07,-196.32520712735686,0.0
,,,vtz,1,,1,,1131.0,HSE06+RPA,,,,trail,,Cu,atom,-197.39341299999998,0.0,0.0,,,-197.16304,6.5e-07,-196.32520712735686,0.0
,,,vdz,0,,0,,1133.0,PBE+RPA,,,,trail,,O,atom,-15.854659,0.0,0.0,,,-15.78125,0.0,-15.650898615762124,0.0
,,,vtz,1,,0,,1134.0,PBE+RPA,,,,trail,,O,atom,-15.929471,0.0,0.0,,,-15.827020000000001,0.0,-15.65178729066239,0.0
,,,vqz,2,,0,,1135.0,PBE+RPA,,,,trail,,O,atom,-15.956664000000002,0.0,0.0,,,-15.839089999999999,5.31e-06,-15.651914835093455,0.0
,,,vdz,0,,1,,1136.0,PBE+RPA,,,,trail,,O,atom,-15.356378,0.0,0.0,,,-15.300670000000002,0.0,-15.209469738930444,0.0
,,,vtz,1,,1,,1137.0,PBE+RPA,,,,trail,,O,atom,-15.416773999999998,0.0,0.0,,,-15.33358,0.0,-15.210120374674373,0.0
,,,vqz,2,,1,,1138.0,PBE+RPA,,,,trail,,O,atom,-15.439532999999999,0.0,0.0,,,-15.3421,0.0,-15.210758359146777,0.0
,,,vtz,1,,0,,1139.0,PBE+RPA,,,,trail,,Sc,atom,-46.637574,0.0,0.0,,,-46.4523,8.800000000000001e-08,-46.05746799644578,0.0
,,,vtz,1,,0,,1140.0,PBE+RPA,,,,trail,,Ti,atom,-58.17014399999999,0.0,0.0,,,-57.95463,3.6700000000000004e-07,-57.522468837232104,0.0
,,,vtz,1,,0,,1141.0,PBE+RPA,,,,trail,,V,atom,-71.38850699999999,0.0,0.0,,,-71.16898,1.017e-06,-70.69687058820543,0.0
,,,vtz,1,,0,,1142.0,PBE+RPA,,,,trail,,Cr,atom,-86.95269300000001,0.0,0.0,,,-86.72091999999999,4.48e-07,-86.21884242573502,0.0
,,,vtz,1,,0,,1143.0,PBE+RPA,,,,trail,,Mn,atom,-104.296876,0.0,0.0,,,-104.06366,9.9e-07,-103.51751723050371,0.0
,,,vtz,1,,0,,1144.0,PBE+RPA,,,,trail,,Fe,atom,-123.908629,0.0,0.0,,,-123.6572,5.71e-07,-123.03857246947872,0.0
,,,vtz,1,,0,,1145.0,PBE+RPA,,,,trail,,Cu,atom,-197.735196,0.0,0.0,,,-197.44464,4.5899999999999997e-07,-196.56611793957046,0.0
,,,vtz,1,,1,,1146.0,PBE+RPA,,,,trail,,Sc,atom,-46.387514,0.0,0.0,,,-46.211490000000005,0.0,-45.85935928101564,0.0
,,,vtz,1,,1,,1147.0,PBE+RPA,,,,trail,,Ti,atom,-57.902089000000004,0.0,0.0,,,-57.704240000000006,5.7e-08,-57.318310870851406,0.0
,,,vtz,1,,1,,1148.0,PBE+RPA,,,,trail,,V,atom,-71.140416,0.0,0.0,,,-70.91955,1.62e-07,-70.47870620861032,0.0
,,,vtz,1,,1,,1149.0,PBE+RPA,,,,trail,,Cr,atom,-86.68636500000001,0.0,0.0,,,-86.47298,2.01e-07,-85.99858355154308,0.0
,,,vtz,1,,1,,1150.0,PBE+RPA,,,,trail,,Mn,atom,-104.01525500000001,0.0,0.0,,,-103.79214,1.99e-07,-103.29880070636771,0.0
,,,vtz,1,,1,,1151.0,PBE+RPA,,,,trail,,Fe,atom,-123.62120900000001,0.0,0.0,,,-123.36856999999999,5.41e-07,-122.80424852863449,0.0
,,,vtz,1,,1,,1152.0,PBE+RPA,,,,trail,,Cu,atom,-197.438122,0.0,0.0,,,-197.16304,6.5e-07,-196.32520712735686,0.0
,,,vdz,0,,0,,1521.0,DMRG,,,,trail,,Sc,atom,-46.396831,0.0,7.000000000000001e-06,,,-46.39685,5.4e-08,-46.056720086471316,0.0
,,,vdz,0,,1,,1522.0,DMRG,,,,trail,,Sc,atom,-46.156828000000004,0.0,1e-06,,,-46.15683,0.0,-45.85651158235275,0.0
,,,vtz,1,,0,,1523.0,DMRG,,,,trail,,Sc,atom,-46.452394,0.0,2.2e-05,,,-46.4523,8.800000000000001e-08,-46.05746799644578,0.0
,,,vtz,1,,1,,1524.0,DMRG,,,,trail,,Sc,atom,-46.211486,0.0,1.1e-05,,,-46.211490000000005,0.0,-45.85935928101564,0.0
,,,vdz,0,,0,,1525.0,DMRG,,,,trail,,Ti,atom,-57.883022,0.0,1.4999999999999999e-05,,,-57.88305,2.26e-07,-57.52051227493378,0.0
,,,vdz,0,,1,,1526.0,DMRG,,,,trail,,Ti,atom,-57.634016,0.0,3e-06,,,-57.63401999999999,1.1000000000000001e-08,-57.31379021206569,0.0
,,,vtz,1,,0,,1527.0,DMRG,,,,trail,,Ti,atom,-57.95459,0.0,0.00010800000000000001,,,-57.95463,3.6700000000000004e-07,-57.522468837232104,0.0
,,,vtz,1,,1,,1528.0,DMRG,,,,trail,,Ti,atom,-57.704399,0.0,0.0003,,,-57.704240000000006,5.7e-08,-57.318310870851406,0.0
,,,vdz,0,,0,,1529.0,DMRG,,,,trail,,V,atom,-71.077669,0.0,7.2e-05,,,-71.07767,3.2600000000000003e-07,-70.69525960473436,0.0
,,,vdz,0,,1,,1530.0,DMRG,,,,trail,,V,atom,-70.828471,0.0,8.8e-05,,,-70.8284,3.2e-08,-70.47804713713508,0.0
,,,vtz,1,,0,,1531.0,DMRG,,,,trail,,V,atom,-71.168829,0.0,0.000286,,,-71.16898,1.017e-06,-70.69687058820543,0.0
,,,vtz,1,,1,,1532.0,DMRG,,,,trail,,V,atom,-70.919663,0.0,0.00023999999999999998,,,-70.91955,1.62e-07,-70.47870620861032,0.0
,,,vdz,0,,0,,1533.0,DMRG,,,,trail,,Cr,atom,-86.612042,0.0,3.4e-05,,,-86.61203,1.24e-07,-86.21795636713652,0.0
,,,vdz,0,,1,,1534.0,DMRG,,,,trail,,Cr,atom,-86.372405,0.0,1.2e-05,,,-86.37241,4.5999999999999995e-08,-85.99840800159254,0.0
,,,vtz,1,,0,,1535.0,DMRG,,,,trail,,Cr,atom,-86.720776,0.0,9.6e-05,,,-86.72091999999999,4.48e-07,-86.21884242573502,0.0
,,,vtz,1,,1,,1536.0,DMRG,,,,trail,,Cr,atom,-86.472995,0.0,0.000236,,,-86.47298,2.01e-07,-85.99858355154308,0.0
,,,vdz,0,,0,,1537.0,DMRG,,,,trail,,Mn,atom,-103.942297,0.0,0.00011,,,-103.94226,4.56e-07,-103.51554736964935,0.0
,,,vdz,0,,1,,1538.0,DMRG,,,,trail,,Mn,atom,-103.673388,0.0,3.7e-05,,,-103.67336,4.2e-08,-103.29335920887651,0.0
,,,vtz,1,,0,,1539.0,DMRG,,,,trail,,Mn,atom,-104.064197,0.0,0.00062,,,-104.06366,9.9e-07,-103.51751723050371,0.0
,,,vtz,1,,1,,1540.0,DMRG,,,,trail,,Mn,atom,-103.792165,0.0,0.000302,,,-103.79214,1.99e-07,-103.29880070636771,0.0
,,,vdz,0,,0,,1541.0,DMRG,,,,trail,,Fe,atom,-123.518203,0.0,0.00020299999999999997,,,-123.51812,6.459999999999999e-07,-123.03606101031244,0.0
,,,vdz,0,,1,,1542.0,DMRG,,,,trail,,Fe,atom,-123.23355,0.0,3.3e-05,,,-123.23353999999999,1.2e-07,-122.79860715251272,0.0
,,,vtz,1,,0,,1543.0,DMRG,,,,trail,,Fe,atom,-123.65728700000001,0.0,0.000608,,,-123.6572,5.71e-07,-123.03857246947872,0.0
,,,vtz,1,,1,,1544.0,DMRG,,,,trail,,Fe,atom,-123.36858600000001,0.0,0.000539,,,-123.36856999999999,5.41e-07,-122.80424852863449,0.0
,,,vdz,0,,0,,1545.0,DMRG,,,,trail,,Cu,atom,-197.23734299999998,0.0,0.0006799999999999999,,,-197.2369,1.152e-06,-196.56440183256336,0.0
,,,vdz,0,,1,,1546.0,DMRG,,,,trail,,Cu,atom,-196.967207,0.0,5.6999999999999996e-05,,,-196.96723,1.474e-06,-196.32402730647453,0.0
,,,vtz,1,,0,,1547.0,DMRG,,,,trail,,Cu,atom,-197.444981,0.0,0.0006,,,-197.44464,4.5899999999999997e-07,-196.56611793957046,0.0
,,,vtz,1,,1,,1548.0,DMRG,,,,trail,,Cu,atom,-197.1630405,0.0,-5.4e-07,,,-197.16304,6.5e-07,-196.32520712735686,0.0
,,,vdz,0,,0,,1549.0,DMRG,,,,trail,,O,atom,-15.781254999999998,0.0,0.0,,,-15.78125,0.0,-15.650898615762124,0.0
,,,vtz,1,,0,,1550.0,DMRG,,,,trail,,O,atom,-15.827025,0.0,0.0,,,-15.827020000000001,0.0,-15.65178729066239,0.0
,,,vdz,0,,1,,1551.0,DMRG,,,,trail,,O,atom,-15.300667,0.0,0.0,,,-15.300670000000002,0.0,-15.209469738930444,0.0
,,,vtz,1,,1,,1552.0,DMRG,,,,trail,,O,atom,-15.333585000000001,0.0,0.0,,,-15.33358,0.0,-15.210120374674373,0.0
,,,vdz,0,,0,,1553.0,MRLCC,,,,trail,,Cr,atom,-86.612797246,0.0,0.0,,,-86.61203,1.24e-07,-86.21795636713652,0.0
,,,vdz,0,,1,,1554.0,MRLCC,,,,trail,,Cr,atom,-86.377781415,0.0,0.0,,,-86.37241,4.5999999999999995e-08,-85.99840800159254,0.0
,,,vdz,0,,0,,1555.0,MRLCC,,,,trail,,Cu,atom,-197.214542265,0.0,0.0,,,-197.2369,1.152e-06,-196.56440183256336,0.0
,,,vdz,0,,1,,1556.0,MRLCC,,,,trail,,Cu,atom,-196.945798696,0.0,0.0,,,-196.96723,1.474e-06,-196.32402730647453,0.0
,,,vdz,0,,0,,1557.0,MRLCC,,,,trail,,Fe,atom,-123.509890306,0.0,0.0,,,-123.51812,6.459999999999999e-07,-123.03606101031244,0.0
,,,vdz,0,,1,,1558.0,MRLCC,,,,trail,,Fe,atom,-123.233322018,0.0,0.0,,,-123.23353999999999,1.2e-07,-122.79860715251272,0.0
,,,vdz,0,,0,,1559.0,MRLCC,,,,trail,,Mn,atom,-103.93947031,0.0,0.0,,,-103.94226,4.56e-07,-103.51554736964935,0.0
,,,vdz,0,,1,,1560.0,MRLCC,,,,trail,,Mn,atom,-103.67513248799999,0.0,0.0,,,-103.67336,4.2e-08,-103.29335920887651,0.0
,,,vdz,0,,0,,1561.0,MRLCC,,,,trail,,O,atom,-15.779122209,0.0,0.0,,,-15.78125,0.0,-15.650898615762124,0.0
,,,vdz,0,,1,,1562.0,MRLCC,,,,trail,,O,atom,-15.301044405999999,0.0,0.0,,,-15.300670000000002,0.0,-15.209469738930444,0.0
,,,vdz,0,,0,,1563.0,MRLCC,,,,trail,,Sc,atom,-46.398321198000005,0.0,0.0,,,-46.39685,5.4e-08,-46.056720086471316,0.0
,,,vdz,0,,1,,1564.0,MRLCC,,,,trail,,Sc,atom,-46.157680535,0.0,0.0,,,-46.15683,0.0,-45.85651158235275,0.0
,,,vdz,0,,0,,1565.0,MRLCC,,,,trail,,Ti,atom,-57.885258515,0.0,0.0,,,-57.88305,2.26e-07,-57.52051227493378,0.0
,,,vdz,0,,1,,1566.0,MRLCC,,,,trail,,Ti,atom,-57.63424725,0.0,0.0,,,-57.63401999999999,1.1000000000000001e-08,-57.31379021206569,0.0
,,,vdz,0,,0,,1567.0,MRLCC,,,,trail,,V,atom,-71.080991954,0.0,0.0,,,-71.07767,3.2600000000000003e-07,-70.69525960473436,0.0
,,,vdz,0,,1,,1568.0,MRLCC,,,,trail,,V,atom,-70.828355202,0.0,0.0,,,-70.8284,3.2e-08,-70.47804713713508,0.0
,,,vtz,1,,0,,1569.0,MRLCC,,,,trail,,Cr,atom,-86.719277033,0.0,0.0,,,-86.72091999999999,4.48e-07,-86.21884242573502,0.0
,,,vtz,1,,1,,1570.0,MRLCC,,,,trail,,Cr,atom,-86.472980485,0.0,0.0,,,-86.47298,2.01e-07,-85.99858355154308,0.0
,,,vtz,1,,0,,1571.0,MRLCC,,,,trail,,Cu,atom,-197.412524745,0.0,0.0,,,-197.44464,4.5899999999999997e-07,-196.56611793957046,0.0
,,,vtz,1,,1,,1572.0,MRLCC,,,,trail,,Cu,atom,-197.152173853,0.0,0.0,,,-197.16304,6.5e-07,-196.32520712735686,0.0
,,,vtz,1,,0,,1573.0,MRLCC,,,,trail,,Fe,atom,-123.64624452700001,0.0,0.0,,,-123.6572,5.71e-07,-123.03857246947872,0.0
,,,vtz,1,,1,,1574.0,MRLCC,,,,trail,,Fe,atom,-123.366126202,0.0,0.0,,,-123.36856999999999,5.41e-07,-122.80424852863449,0.0
,,,vtz,1,,0,,1575.0,MRLCC,,,,trail,,Mn,atom,-104.057800585,0.0,0.0,,,-104.06366,9.9e-07,-103.51751723050371,0.0
,,,vtz,1,,1,,1576.0,MRLCC,,,,trail,,Mn,atom,-103.793146436,0.0,0.0,,,-103.79214,1.99e-07,-103.29880070636771,0.0
,,,vtz,1,,0,,1577.0,MRLCC,,,,trail,,O,atom,-15.824177697,0.0,0.0,,,-15.827020000000001,0.0,-15.65178729066239,0.0
,,,vtz,1,,1,,1578.0,MRLCC,,,,trail,,O,atom,-15.333140599000002,0.0,0.0,,,-15.33358,0.0,-15.210120374674373,0.0
,,,vtz,1,,0,,1579.0,MRLCC,,,,trail,,Sc,atom,-46.453192261999995,0.0,0.0,,,-46.4523,8.800000000000001e-08,-46.05746799644578,0.0
,,,vtz,1,,1,,1580.0,MRLCC,,,,trail,,Sc,atom,-46.211854035,0.0,0.0,,,-46.211490000000005,0.0,-45.85935928101564,0.0
,,,vtz,1,,0,,1581.0,MRLCC,,,,trail,,Ti,atom,-57.955622115,0.0,0.0,,,-57.95463,3.6700000000000004e-07,-57.522468837232104,0.0
,,,vtz,1,,1,,1582.0,MRLCC,,,,trail,,Ti,atom,-57.704385341999995,0.0,0.0,,,-57.704240000000006,5.7e-08,-57.318310870851406,0.0
,,,vtz,1,,0,,1583.0,MRLCC,,,,trail,,V,atom,-71.170724652,0.0,0.0,,,-71.16898,1.017e-06,-70.69687058820543,0.0
,,,vtz,1,,1,,1584.0,MRLCC,,,,trail,,V,atom,-70.918767525,0.0,0.0,,,-70.91955,1.62e-07,-70.47870620861032,0.0
,,,vqz,2,,0,,1585.0,MRLCC,,,,trail,,Cr,atom,-86.765660201,0.0,0.0,,,-86.76760999999999,0.0,-86.21909581115591,0.0
,,,vqz,2,,1,,1586.0,MRLCC,,,,trail,,Cr,atom,-86.518592933,0.0,0.0,,,-86.51867,1.764e-06,-85.99861621753384,0.0
,,,vqz,2,,0,,1587.0,MRLCC,,,,trail,,Cu,atom,-197.50265514,0.0,0.0,,,-197.53642,1.98e-05,-196.5663491464669,0.0
,,,vqz,2,,1,,1588.0,MRLCC,,,,trail,,Cu,atom,-197.24136462,0.0,0.0,,,-197.25343,3.0119999999999997e-06,-196.32534219464927,0.0
,,,vqz,2,,0,,1589.0,MRLCC,,,,trail,,Fe,atom,-123.705839862,0.0,0.0,,,-123.71675,1.63e-05,-123.03893433543683,0.0
,,,vqz,2,,1,,1590.0,MRLCC,,,,trail,,Fe,atom,-123.424783511,0.0,0.0,,,-123.42708999999999,3.122e-06,-122.80506201856676,0.0
,,,vqz,2,,0,,1591.0,MRLCC,,,,trail,,Mn,atom,-104.110439775,0.0,0.0,,,-104.11501,3.37e-06,-103.51774137665831,0.0
,,,vqz,2,,1,,1592.0,MRLCC,,,,trail,,Mn,atom,-103.84405506700001,0.0,0.0,,,-103.84272,2.375e-06,-103.29943473113407,0.0
,,,vqz,2,,0,,1593.0,MRLCC,,,,trail,,O,atom,-15.836194781,0.0,0.0,,,-15.839089999999999,5.31e-06,-15.651914835093455,0.0
,,,vqz,2,,1,,1594.0,MRLCC,,,,trail,,O,atom,-15.34132657,0.0,0.0,,,-15.3421,0.0,-15.210758359146777,0.0
,,,vqz,2,,0,,1595.0,MRLCC,,,,trail,,Sc,atom,-46.474909345,0.0,0.0,,,-46.474,1.07e-06,-46.057726629346845,0.0
,,,vqz,2,,1,,1596.0,MRLCC,,,,trail,,Sc,atom,-46.233438056000004,0.0,0.0,,,-46.233109999999996,9.940000000000001e-07,-45.859964744612796,0.0
,,,vqz,2,,0,,1597.0,MRLCC,,,,trail,,Ti,atom,-57.984229468,0.0,0.0,,,-57.983,2.24e-06,-57.52332478221496,0.0
,,,vqz,2,,1,,1598.0,MRLCC,,,,trail,,Ti,atom,-57.732624595,0.0,0.0,,,-57.73256,7.33e-07,-57.319727268097715,0.0
,,,vqz,2,,0,,1599.0,MRLCC,,,,trail,,V,atom,-71.207771193,0.0,0.0,,,-71.20578,1e-05,-70.69711953301085,0.0
,,,vqz,2,,1,,1600.0,MRLCC,,,,trail,,V,atom,-70.94652535899999,0.0,0.0,,,-70.95759,8.42e-07,-70.47878254097698,0.0
,,,v5z,3,,0,,1601.0,MRLCC,,,,trail,,Cr,atom,-86.783438734,0.0,0.0,,,-86.78532,0.0,-86.21910985180031,0.0
,,,v5z,3,,1,,1602.0,MRLCC,,,,trail,,Cr,atom,-86.53618996,0.0,0.0,,,-86.53627,0.0,-85.99871084112391,0.0
